기온,노면온도,humi_,alti_,시간,경도,위도
-4.8,-8.1,59.7,10272,2024-01-25 06:39:47,127.4670038,34.8855612
-4.8,-8.3,59.7,10272,2024-01-25 06:39:47,127.4668374,34.8854802
-4.8,-8.4,59.7,10272,2024-01-25 06:39:48,127.4668374,34.8854802
-4.8,-8.4,59.7,10271,2024-01-25 06:39:48,127.466668,34.8853958
-4.7,-8.5,59.7,10271,2024-01-25 06:39:49,127.466668,34.8853958
-4.8,-8.4,59.7,10271,2024-01-25 06:39:49,127.4664979,34.8853113
-4.7,-8.4,59.7,10271,2024-01-25 06:39:50,127.4664979,34.8853113
-4.8,-8.4,59.8,10271,2024-01-25 06:39:50,127.4663255,34.8852236
-4.7,-8.4,59.8,10271,2024-01-25 06:39:51,127.4663255,34.8852236
-4.8,-8.2,59.8,10271,2024-01-25 06:39:51,127.4661517,34.8851324
-4.7,-8.3,59.8,10270,2024-01-25 06:39:52,127.4661517,34.8851324
-4.7,-8.4,59.8,10270,2024-01-25 06:39:52,127.4659808,34.8850446
-4.7,-8.4,59.8,10270,2024-01-25 06:39:53,127.4659808,34.8850446
-4.7,-8.3,59.8,10270,2024-01-25 06:39:53,127.4658108,34.8849579
-4.7,-8.3,59.8,10270,2024-01-25 06:39:54,127.4658108,34.8849579
-4.7,-8.1,59.8,10271,2024-01-25 06:39:54,127.4656378,34.8848694
-4.7,-8.0,59.8,10271,2024-01-25 06:39:55,127.4656378,34.8848694
-4.8,-8.4,59.8,10271,2024-01-25 06:39:55,127.4654651,34.8847808
-4.8,-8.0,59.8,10271,2024-01-25 06:39:56,127.4654651,34.8847808
-4.8,-8.4,59.9,10270,2024-01-25 06:39:56,127.465297,34.884692
-4.8,-8.3,59.9,10270,2024-01-25 06:39:57,127.465297,34.884692
-4.8,-8.4,59.9,10270,2024-01-25 06:39:57,127.4651271,34.8846012
-4.7,-8.3,59.9,10269,2024-01-25 06:39:58,127.4651271,34.8846012
-4.8,-8.5,59.9,10269,2024-01-25 06:39:58,127.464957,34.8845106
-4.8,-8.4,59.9,10268,2024-01-25 06:39:59,127.464957,34.8845106
-4.7,-8.4,59.9,10268,2024-01-25 06:39:59,127.4647862,34.8844206
-4.7,-8.4,59.9,10267,2024-01-25 06:40:00,127.4647862,34.8844206
-4.7,-8.5,59.9,10266,2024-01-25 06:40:00,127.464617,34.8843317
-4.7,-8.6,59.9,10264,2024-01-25 06:40:01,127.464617,34.8843317
-4.7,-8.6,59.9,10263,2024-01-25 06:40:01,127.4644483,34.8842445
-4.7,-8.6,59.9,10263,2024-01-25 06:40:02,127.4644483,34.8842445
-4.7,-8.4,59.9,10263,2024-01-25 06:40:02,127.4642853,34.8841566
-4.7,-8.5,59.9,10263,2024-01-25 06:40:03,127.4642853,34.8841566
-4.7,-8.3,59.9,10263,2024-01-25 06:40:03,127.4641156,34.8840703
-4.7,-8.2,59.9,10264,2024-01-25 06:40:04,127.4641156,34.8840703
-4.7,-8.3,60.0,10264,2024-01-25 06:40:04,127.4639545,34.8839853
-4.7,-8.4,60.0,10264,2024-01-25 06:40:05,127.4639545,34.8839853
-4.7,-8.5,60.0,10264,2024-01-25 06:40:05,127.4637942,34.8838967
-4.6,-8.5,60.0,10264,2024-01-25 06:40:06,127.4637942,34.8838967
-4.6,-8.5,60.0,10264,2024-01-25 06:40:06,127.463633,34.8838098
-4.6,-8.6,60.0,10263,2024-01-25 06:40:07,127.463633,34.8838098
-4.7,-8.7,60.0,10263,2024-01-25 06:40:07,127.463471,34.8837239
-4.6,-8.6,60.0,10263,2024-01-25 06:40:08,127.463471,34.8837239
-4.6,-8.5,60.0,10264,2024-01-25 06:40:08,127.4633092,34.8836385
-4.6,-8.4,60.0,10264,2024-01-25 06:40:09,127.4633092,34.8836385
-4.6,-8.4,60.0,10264,2024-01-25 06:40:09,127.4631468,34.883555
-4.6,-8.3,60.0,10265,2024-01-25 06:40:10,127.4631468,34.883555
-4.6,-8.4,60.0,10264,2024-01-25 06:40:10,127.4629869,34.883471
-4.6,-8.3,60.0,10264,2024-01-25 06:40:11,127.4629869,34.883471
-4.6,-8.2,60.0,10265,2024-01-25 06:40:11,127.4628259,34.8833853
-4.6,-8.5,60.0,10264,2024-01-25 06:40:12,127.4628259,34.8833853
-4.6,-8.4,60.1,10265,2024-01-25 06:40:12,127.4626676,34.8833013
-4.6,-8.5,60.1,10265,2024-01-25 06:40:13,127.4626676,34.8833013
-4.6,-8.4,60.1,10266,2024-01-25 06:40:13,127.4625071,34.8832191
-4.6,-8.2,60.1,10266,2024-01-25 06:40:14,127.4625071,34.8832191
-4.6,-8.5,60.2,10266,2024-01-25 06:40:14,127.4623463,34.8831345
-4.6,-8.4,60.2,10267,2024-01-25 06:40:15,127.4623463,34.8831345
-4.6,-8.6,60.2,10267,2024-01-25 06:40:15,127.4621863,34.8830485
-4.6,-8.6,60.2,10267,2024-01-25 06:40:16,127.4621863,34.8830485
-4.6,-8.8,60.2,10266,2024-01-25 06:40:16,127.4620262,34.8829652
-4.6,-8.5,60.2,10266,2024-01-25 06:40:17,127.4620262,34.8829652
-4.6,-8.6,60.2,10266,2024-01-25 06:40:17,127.4618719,34.8828839
-4.6,-8.6,60.2,10266,2024-01-25 06:40:18,127.4618719,34.8828839
-4.6,-9.3,60.2,10266,2024-01-25 06:40:18,127.4617156,34.882798
-4.6,-9.3,60.2,10266,2024-01-25 06:40:19,127.4617156,34.882798
-4.6,-8.3,60.2,10266,2024-01-25 06:40:19,127.4615589,34.8827138
-4.6,-8.2,60.2,10267,2024-01-25 06:40:20,127.4615589,34.8827138
-4.6,-8.2,60.2,10267,2024-01-25 06:40:20,127.4613997,34.8826291
-4.5,-7.7,60.2,10267,2024-01-25 06:40:21,127.4613997,34.8826291
-4.6,-7.7,60.2,10267,2024-01-25 06:40:21,127.4612384,34.8825429
-4.6,-7.8,60.2,10267,2024-01-25 06:40:22,127.4612384,34.8825429
-4.5,-7.8,60.3,10267,2024-01-25 06:40:22,127.4610783,34.8824587
-4.5,-7.7,60.3,10267,2024-01-25 06:40:23,127.4610783,34.8824587
-4.5,-7.8,60.3,10266,2024-01-25 06:40:23,127.4609163,34.8823757
-4.5,-7.7,60.3,10265,2024-01-25 06:40:24,127.4609163,34.8823757
-4.5,-8.0,60.3,10264,2024-01-25 06:40:24,127.460758,34.8822933
-4.5,-7.8,60.3,10264,2024-01-25 06:40:25,127.460758,34.8822933
-4.5,-7.8,60.3,10264,2024-01-25 06:40:25,127.4605998,34.8822089
-4.5,-7.8,60.3,10265,2024-01-25 06:40:26,127.4605998,34.8822089
-4.5,-7.9,60.3,10265,2024-01-25 06:40:26,127.4604415,34.8821253
-4.5,-8.0,60.3,10266,2024-01-25 06:40:27,127.4604415,34.8821253
-4.5,-8.0,60.3,10266,2024-01-25 06:40:27,127.4602871,34.8820431
-4.5,-7.9,60.3,10267,2024-01-25 06:40:28,127.4602871,34.8820431
-4.5,-7.8,60.3,10268,2024-01-25 06:40:28,127.460137,34.8819673
-4.5,-7.9,60.3,10268,2024-01-25 06:40:29,127.460137,34.8819673
-4.5,-7.8,60.3,10268,2024-01-25 06:40:29,127.4599871,34.8818926
-4.5,-8.2,60.3,10269,2024-01-25 06:40:30,127.4599871,34.8818926
-4.5,-8.2,60.3,10269,2024-01-25 06:40:30,127.4598418,34.8818185
-4.5,-7.9,60.3,10269,2024-01-25 06:40:31,127.4598418,34.8818185
-4.5,-7.9,60.3,10269,2024-01-25 06:40:31,127.4596997,34.8817432
-4.5,-7.8,60.3,10268,2024-01-25 06:40:32,127.4596997,34.8817432
-4.5,-8.3,60.3,10268,2024-01-25 06:40:32,127.4595585,34.8816674
-4.5,-8.1,60.3,10267,2024-01-25 06:40:33,127.4595585,34.8816674
-4.4,-8.2,60.3,10267,2024-01-25 06:40:33,127.4594154,34.8815916
-4.5,-8.2,60.3,10267,2024-01-25 06:40:34,127.4594154,34.8815916
-4.4,-8.5,60.4,10267,2024-01-25 06:40:34,127.4592734,34.8815156
-4.4,-8.4,60.4,10267,2024-01-25 06:40:35,127.4592734,34.8815156
-4.4,-8.5,60.4,10266,2024-01-25 06:40:35,127.4591305,34.8814389
-4.4,-8.3,60.4,10265,2024-01-25 06:40:36,127.4591305,34.8814389
-4.4,-8.3,60.4,10266,2024-01-25 06:40:36,127.4589874,34.881362
-4.4,-8.3,60.4,10266,2024-01-25 06:40:37,127.4589874,34.881362
-4.4,-8.4,60.4,10265,2024-01-25 06:40:37,127.4588421,34.8812846
-4.4,-8.7,60.4,10265,2024-01-25 06:40:38,127.4588421,34.8812846
-4.4,-8.3,60.4,10265,2024-01-25 06:40:38,127.4586965,34.8812053
-4.4,-8.2,60.4,10264,2024-01-25 06:40:39,127.4586965,34.8812053
-4.4,-8.4,60.4,10264,2024-01-25 06:40:39,127.4585472,34.8811239
-4.3,-8.3,60.4,10263,2024-01-25 06:40:40,127.4585472,34.8811239
-4.4,-8.3,60.4,10262,2024-01-25 06:40:40,127.4583961,34.8810403
-4.3,-8.4,60.4,10262,2024-01-25 06:40:41,127.4583961,34.8810403
-4.4,-8.3,60.4,10260,2024-01-25 06:40:41,127.4582437,34.8809556
-4.4,-8.0,60.4,10259,2024-01-25 06:40:42,127.4582437,34.8809556
-4.3,-8.0,60.4,10258,2024-01-25 06:40:42,127.4580897,34.8808731
-4.3,-8.2,60.4,10257,2024-01-25 06:40:43,127.4580897,34.8808731
-4.4,-8.4,60.4,10256,2024-01-25 06:40:43,127.457933,34.8807907
-4.4,-8.3,60.4,10255,2024-01-25 06:40:44,127.457933,34.8807907
-4.3,-8.2,60.4,10255,2024-01-25 06:40:44,127.4577759,34.8807079
-4.3,-8.3,60.4,10254,2024-01-25 06:40:45,127.4577759,34.8807079
-4.3,-8.4,60.4,10253,2024-01-25 06:40:45,127.4576151,34.8806246
-4.3,-8.3,60.4,10252,2024-01-25 06:40:46,127.4576151,34.8806246
-4.3,-8.2,60.4,10251,2024-01-25 06:40:46,127.4574545,34.88054
-4.4,-8.3,60.4,10250,2024-01-25 06:40:47,127.4572902,34.8804526
-4.3,-8.2,60.4,10250,2024-01-25 06:40:47,127.4572902,34.8804526
-4.3,-8.3,60.4,10251,2024-01-25 06:40:48,127.4572902,34.8804526
-4.3,-8.3,60.4,10252,2024-01-25 06:40:48,127.4571259,34.8803623
-4.3,-8.3,60.4,10252,2024-01-25 06:40:49,127.4571259,34.8803623
-4.3,-8.3,60.4,10252,2024-01-25 06:40:49,127.4569653,34.8802739
-4.3,-8.3,60.4,10253,2024-01-25 06:40:50,127.4569653,34.8802739
-4.3,-8.1,60.5,10253,2024-01-25 06:40:50,127.4567982,34.8801834
-4.3,-8.1,60.5,10253,2024-01-25 06:40:51,127.4566304,34.8800954
-4.3,-7.8,60.5,10253,2024-01-25 06:40:51,127.4566304,34.8800954
-4.3,-7.7,60.5,10253,2024-01-25 06:40:52,127.4566304,34.8800954
-4.3,-7.9,60.4,10253,2024-01-25 06:40:52,127.4564602,34.8800059
-4.3,-7.7,60.4,10252,2024-01-25 06:40:53,127.4562887,34.8799158
-4.3,-7.9,60.4,10252,2024-01-25 06:40:53,127.4562887,34.8799158
-4.3,-7.9,60.4,10252,2024-01-25 06:40:54,127.4561163,34.8798253
-4.3,-8.0,60.4,10251,2024-01-25 06:40:54,127.4561163,34.8798253
-4.3,-8.2,60.4,10251,2024-01-25 06:40:55,127.4561163,34.8798253
-4.3,-8.2,60.4,10251,2024-01-25 06:40:55,127.4559373,34.8797339
-4.3,-8.4,60.4,10251,2024-01-25 06:40:56,127.4559373,34.8797339
-4.3,-9.8,60.4,10251,2024-01-25 06:40:56,127.455761,34.8796426
-4.3,-9.8,60.4,10251,2024-01-25 06:40:57,127.455761,34.8796426
-4.3,-9.8,60.4,10251,2024-01-25 06:40:57,127.4555837,34.8795521
-4.3,-9.6,60.4,10251,2024-01-25 06:40:58,127.4555837,34.8795521
-4.3,-9.7,60.4,10251,2024-01-25 06:40:58,127.4554044,34.879461
-4.3,-9.5,60.4,10251,2024-01-25 06:40:59,127.455224,34.8793694
-4.3,-8.4,60.4,10251,2024-01-25 06:40:59,127.455224,34.8793694
-4.3,-8.3,60.4,10251,2024-01-25 06:41:00,127.4550479,34.879278
-4.3,-8.4,60.5,10251,2024-01-25 06:41:00,127.4550479,34.879278
-4.3,-8.4,60.5,10250,2024-01-25 06:41:01,127.4550479,34.879278
-4.3,-8.2,60.5,10249,2024-01-25 06:41:01,127.4548723,34.8791863
-4.3,-8.1,60.5,10249,2024-01-25 06:41:02,127.4548723,34.8791863
-4.3,-7.9,60.4,10248,2024-01-25 06:41:02,127.4546962,34.8790932
-4.3,-7.7,60.4,10248,2024-01-25 06:41:03,127.4545208,34.8789972
-4.3,-7.7,60.4,10248,2024-01-25 06:41:03,127.4545208,34.8789972
-4.3,-7.7,60.4,10248,2024-01-25 06:41:04,127.4545208,34.8789972
-4.3,-7.6,60.5,10249,2024-01-25 06:41:04,127.4543476,34.8788994
-4.3,-7.6,60.5,10249,2024-01-25 06:41:05,127.4541741,34.8787985
-4.2,-7.4,60.5,10250,2024-01-25 06:41:05,127.4541741,34.8787985
-4.3,-7.4,60.5,10250,2024-01-25 06:41:06,127.4540054,34.8786942
-4.3,-7.3,60.5,10250,2024-01-25 06:41:06,127.4540054,34.8786942
-4.3,-7.4,60.5,10251,2024-01-25 06:41:07,127.4538388,34.8785836
-4.3,-7.2,60.5,10250,2024-01-25 06:41:07,127.4538388,34.8785836
-4.2,-7.1,60.5,10250,2024-01-25 06:41:08,127.4536772,34.878469
-4.2,-7.0,60.5,10250,2024-01-25 06:41:08,127.4536772,34.878469
-4.3,-7.0,60.5,10250,2024-01-25 06:41:09,127.4535171,34.8783497
-4.3,-7.0,60.5,10250,2024-01-25 06:41:09,127.4535171,34.8783497
-4.3,-6.8,60.5,10250,2024-01-25 06:41:10,127.4533607,34.8782266
-4.3,-7.0,60.5,10250,2024-01-25 06:41:10,127.4533607,34.8782266
-4.2,-7.1,60.5,10252,2024-01-25 06:41:11,127.4532067,34.8780987
-4.2,-7.2,60.5,10252,2024-01-25 06:41:12,127.4530551,34.8779666
-4.2,-7.4,60.5,10252,2024-01-25 06:41:12,127.4530551,34.8779666
-4.2,-7.3,60.5,10253,2024-01-25 06:41:13,127.4529056,34.8778301
-4.2,-6.9,60.5,10253,2024-01-25 06:41:13,127.4529056,34.8778301
-4.2,-7.2,60.5,10253,2024-01-25 06:41:14,127.4527592,34.8776917
-4.2,-7.5,60.5,10253,2024-01-25 06:41:14,127.4527592,34.8776917
-4.2,-7.6,60.5,10252,2024-01-25 06:41:15,127.4526151,34.8775497
-4.2,-7.6,60.5,10253,2024-01-25 06:41:15,127.4526151,34.8775497
-4.2,-7.7,60.5,10253,2024-01-25 06:41:16,127.4524783,34.8774062
-4.2,-7.7,60.5,10253,2024-01-25 06:41:16,127.4524783,34.8774062
-4.2,-7.7,60.5,10253,2024-01-25 06:41:17,127.4523458,34.877264
-4.2,-7.8,60.5,10254,2024-01-25 06:41:17,127.4523458,34.877264
-4.2,-8.1,60.5,10254,2024-01-25 06:41:18,127.4522125,34.8771195
-4.2,-7.7,60.5,10254,2024-01-25 06:41:19,127.4522125,34.8771195
-4.2,-7.8,60.5,10254,2024-01-25 06:41:19,127.4520798,34.8769764
-4.2,-7.8,60.5,10255,2024-01-25 06:41:19,127.4520798,34.8769764
-4.2,-7.7,60.5,10255,2024-01-25 06:41:20,127.4519466,34.8768308
-4.2,-7.8,60.5,10256,2024-01-25 06:41:21,127.4519466,34.8768308
-4.2,-7.8,60.5,10256,2024-01-25 06:41:21,127.451818,34.876687
-4.2,-7.9,60.5,10256,2024-01-25 06:41:22,127.451818,34.876687
-4.2,-7.9,60.5,10257,2024-01-25 06:41:22,127.4516926,34.8765397
-4.2,-7.8,60.5,10257,2024-01-25 06:41:23,127.4516926,34.8765397
-4.2,-8.0,60.5,10258,2024-01-25 06:41:23,127.4515642,34.8763879
-4.2,-7.9,60.5,10258,2024-01-25 06:41:23,127.4515642,34.8763879
-4.2,-8.1,60.5,10258,2024-01-25 06:41:24,127.4514396,34.8762439
-4.2,-8.1,60.5,10258,2024-01-25 06:41:25,127.4514396,34.8762439
-4.2,-8.0,60.5,10258,2024-01-25 06:41:25,127.4513145,34.8760957
-4.2,-8.0,60.5,10258,2024-01-25 06:41:26,127.4513145,34.8760957
-4.1,-8.0,60.5,10256,2024-01-25 06:41:26,127.4511903,34.8759485
-4.1,-8.0,60.5,10256,2024-01-25 06:41:27,127.4511903,34.8759485
-4.2,-8.1,60.5,10256,2024-01-25 06:41:27,127.451071,34.8757997
-4.1,-8.0,60.5,10257,2024-01-25 06:41:28,127.451071,34.8757997
-4.1,-8.2,60.5,10258,2024-01-25 06:41:28,127.4509531,34.8756518
-4.1,-8.0,60.5,10260,2024-01-25 06:41:29,127.4509531,34.8756518
-4.1,-8.1,60.5,10260,2024-01-25 06:41:29,127.4508337,34.8755043
-4.1,-7.9,60.5,10260,2024-01-25 06:41:30,127.4508337,34.8755043
-4.1,-8.0,60.5,10261,2024-01-25 06:41:30,127.450711,34.8753557
-4.1,-7.9,60.5,10262,2024-01-25 06:41:31,127.450711,34.8753557
-4.1,-8.0,60.5,10262,2024-01-25 06:41:31,127.4505944,34.875211
-4.1,-8.0,60.5,10263,2024-01-25 06:41:32,127.4505944,34.875211
-4.1,-8.1,60.5,10263,2024-01-25 06:41:32,127.450473,34.875063
-4.1,-8.0,60.5,10264,2024-01-25 06:41:33,127.450473,34.875063
-4.1,-8.1,60.5,10264,2024-01-25 06:41:33,127.4503524,34.8749103
-4.1,-8.0,60.5,10265,2024-01-25 06:41:34,127.4503524,34.8749103
-4.1,-8.0,60.5,10265,2024-01-25 06:41:34,127.4502294,34.8747558
-4.1,-8.0,60.5,10265,2024-01-25 06:41:35,127.4502294,34.8747558
-4.1,-8.1,60.5,10265,2024-01-25 06:41:35,127.4501012,34.8746022
-4.1,-8.0,60.5,10264,2024-01-25 06:41:36,127.4501012,34.8746022
-4.1,-8.1,60.5,10263,2024-01-25 06:41:37,127.4499712,34.874446
-4.1,-8.6,60.5,10263,2024-01-25 06:41:37,127.4498404,34.8742916
-4.1,-6.9,60.5,10264,2024-01-25 06:41:38,127.4498404,34.8742916
-4.1,-7.8,60.5,10264,2024-01-25 06:41:38,127.4497119,34.8741409
-4.1,-7.9,60.5,10265,2024-01-25 06:41:39,127.4497119,34.8741409
-4.0,-8.1,60.5,10265,2024-01-25 06:41:39,127.4495783,34.8739894
-4.1,-8.0,60.5,10265,2024-01-25 06:41:40,127.4495783,34.8739894
-4.1,-8.1,60.5,10266,2024-01-25 06:41:40,127.4494525,34.8738408
-4.0,-8.0,60.5,10266,2024-01-25 06:41:41,127.4494525,34.8738408
-4.0,-8.1,60.5,10266,2024-01-25 06:41:41,127.449321,34.8736937
-4.0,-8.1,60.5,10266,2024-01-25 06:41:42,127.449321,34.8736937
-4.0,-8.1,60.5,10267,2024-01-25 06:41:42,127.4491894,34.8735486
-4.0,-7.9,60.5,10267,2024-01-25 06:41:43,127.4491894,34.8735486
-4.0,-7.8,60.5,10267,2024-01-25 06:41:43,127.4490547,34.8734046
-4.0,-7.6,60.5,10268,2024-01-25 06:41:44,127.4490547,34.8734046
-4.0,-7.6,60.5,10268,2024-01-25 06:41:45,127.4489189,34.8732645
-4.0,-7.5,60.5,10269,2024-01-25 06:41:45,127.4487851,34.8731291
-4.0,-7.4,60.5,10269,2024-01-25 06:41:46,127.4487851,34.8731291
-4.0,-7.1,60.5,10269,2024-01-25 06:41:46,127.4486474,34.8729956
-4.0,-7.1,60.5,10269,2024-01-25 06:41:47,127.4486474,34.8729956
-4.0,-7.2,60.5,10269,2024-01-25 06:41:47,127.4485071,34.8728667
-4.0,-7.3,60.5,10269,2024-01-25 06:41:48,127.4485071,34.8728667
-4.0,-7.4,60.5,10269,2024-01-25 06:41:49,127.4483659,34.8727409
-4.0,-7.6,60.5,10269,2024-01-25 06:41:49,127.4482205,34.8726147
-4.0,-7.5,60.5,10269,2024-01-25 06:41:50,127.4482205,34.8726147
-4.0,-7.5,60.5,10269,2024-01-25 06:41:50,127.4480734,34.8724901
-4.0,-7.5,60.5,10269,2024-01-25 06:41:51,127.4480734,34.8724901
-4.0,-7.6,60.5,10270,2024-01-25 06:41:51,127.4479237,34.8723635
-4.0,-7.4,60.5,10270,2024-01-25 06:41:52,127.4479237,34.8723635
-4.0,-7.5,60.5,10269,2024-01-25 06:41:52,127.4477749,34.8722407
-4.0,-7.6,60.5,10269,2024-01-25 06:41:53,127.4477749,34.8722407
-4.0,-7.6,60.5,10269,2024-01-25 06:41:53,127.4476224,34.8721149
-4.0,-7.6,60.5,10269,2024-01-25 06:41:54,127.4476224,34.8721149
-4.0,-7.5,60.5,10268,2024-01-25 06:41:54,127.4474723,34.8719916
-4.0,-7.5,60.5,10268,2024-01-25 06:41:55,127.4474723,34.8719916
-3.9,-7.7,60.5,10267,2024-01-25 06:41:55,127.4473199,34.8718652
-4.0,-7.5,60.5,10267,2024-01-25 06:41:56,127.4473199,34.8718652
-3.9,-7.6,60.5,10267,2024-01-25 06:41:56,127.4471674,34.8717398
-4.0,-7.5,60.6,10265,2024-01-25 06:41:57,127.4471674,34.8717398
-4.0,-7.7,60.6,10264,2024-01-25 06:41:57,127.4470135,34.8716113
-4.0,-7.5,60.6,10264,2024-01-25 06:41:58,127.4470135,34.8716113
-4.0,-7.5,60.6,10264,2024-01-25 06:41:58,127.4468603,34.8714822
-3.9,-7.7,60.6,10265,2024-01-25 06:41:59,127.4468603,34.8714822
-3.9,-7.5,60.6,10265,2024-01-25 06:41:59,127.4467065,34.8713563
-4.0,-7.5,60.6,10265,2024-01-25 06:42:00,127.4467065,34.8713563
-3.9,-7.5,60.6,10266,2024-01-25 06:42:00,127.4465508,34.8712308
-3.9,-7.5,60.7,10266,2024-01-25 06:42:01,127.4465508,34.8712308
-3.9,-8.3,60.7,10267,2024-01-25 06:42:01,127.4463933,34.8711057
-3.9,-7.8,60.7,10267,2024-01-25 06:42:02,127.4463933,34.8711057
-3.9,-7.5,60.7,10267,2024-01-25 06:42:02,127.446238,34.8709804
-3.9,-7.5,60.7,10267,2024-01-25 06:42:03,127.446238,34.8709804
-3.9,-7.5,60.7,10267,2024-01-25 06:42:03,127.4460825,34.8708545
-3.9,-7.4,60.7,10267,2024-01-25 06:42:04,127.4460825,34.8708545
-3.9,-7.4,60.7,10267,2024-01-25 06:42:04,127.4459271,34.8707268
-3.9,-7.6,60.6,10267,2024-01-25 06:42:05,127.4459271,34.8707268
-3.9,-7.5,60.6,10266,2024-01-25 06:42:05,127.4457732,34.8705988
-3.9,-7.5,60.6,10267,2024-01-25 06:42:06,127.4457732,34.8705988
-3.9,-7.5,60.6,10267,2024-01-25 06:42:06,127.4456165,34.8704717
-3.9,-7.5,60.6,10267,2024-01-25 06:42:07,127.4456165,34.8704717
-3.9,-7.5,60.6,10267,2024-01-25 06:42:07,127.4454584,34.8703458
-3.9,-7.5,60.6,10268,2024-01-25 06:42:08,127.4454584,34.8703458
-3.9,-7.4,60.6,10268,2024-01-25 06:42:08,127.4453005,34.8702186
-3.9,-7.4,60.7,10267,2024-01-25 06:42:09,127.4453005,34.8702186
-3.9,-7.5,60.7,10267,2024-01-25 06:42:09,127.445143,34.8700897
-3.9,-7.4,60.7,10267,2024-01-25 06:42:10,127.445143,34.8700897
-3.9,-7.5,60.7,10267,2024-01-25 06:42:10,127.4449856,34.8699604
-3.9,-7.5,60.7,10267,2024-01-25 06:42:11,127.4449856,34.8699604
-3.9,-7.6,60.7,10267,2024-01-25 06:42:11,127.4448271,34.8698309
-3.9,-7.5,60.7,10267,2024-01-25 06:42:12,127.4448271,34.8698309
-3.9,-7.5,60.7,10267,2024-01-25 06:42:12,127.4446737,34.869703
-3.9,-7.4,60.7,10267,2024-01-25 06:42:13,127.4446737,34.869703
-3.8,-7.5,60.7,10266,2024-01-25 06:42:13,127.444526,34.8695722
-3.8,-7.5,60.7,10265,2024-01-25 06:42:14,127.444526,34.8695722
-3.9,-7.6,60.7,10265,2024-01-25 06:42:14,127.4443801,34.8694447
-3.9,-7.7,60.7,10265,2024-01-25 06:42:15,127.4443801,34.8694447
-3.9,-7.6,60.7,10266,2024-01-25 06:42:15,127.4442411,34.8693137
-3.8,-7.6,60.7,10266,2024-01-25 06:42:16,127.4442411,34.8693137
-3.9,-7.4,60.7,10267,2024-01-25 06:42:16,127.4441108,34.8691829
-3.8,-7.5,60.7,10267,2024-01-25 06:42:17,127.4441108,34.8691829
-3.8,-7.6,60.7,10268,2024-01-25 06:42:17,127.4439832,34.8690501
-3.8,-7.7,60.7,10268,2024-01-25 06:42:18,127.4439832,34.8690501
-3.8,-7.6,60.7,10269,2024-01-25 06:42:18,127.4438569,34.8689169
-3.8,-7.5,60.7,10269,2024-01-25 06:42:19,127.4438569,34.8689169
-3.8,-7.5,60.7,10270,2024-01-25 06:42:19,127.4437346,34.8687786
-3.8,-7.6,60.7,10270,2024-01-25 06:42:20,127.4437346,34.8687786
-3.8,-7.6,60.7,10271,2024-01-25 06:42:20,127.4436189,34.8686369
-3.8,-7.3,60.7,10271,2024-01-25 06:42:21,127.4436189,34.8686369
-3.8,-7.4,60.7,10272,2024-01-25 06:42:21,127.4435112,34.8684977
-3.8,-7.5,60.7,10273,2024-01-25 06:42:22,127.4435112,34.8684977
-3.8,-7.6,60.7,10273,2024-01-25 06:42:22,127.4434074,34.8683567
-3.8,-7.5,60.7,10274,2024-01-25 06:42:23,127.4434074,34.8683567
-3.8,-7.4,60.7,10275,2024-01-25 06:42:23,127.4433095,34.8682181
-3.8,-7.6,60.7,10275,2024-01-25 06:42:24,127.4433095,34.8682181
-3.8,-7.8,60.7,10275,2024-01-25 06:42:24,127.443218,34.8680789
-3.8,-7.8,60.7,10276,2024-01-25 06:42:25,127.443218,34.8680789
-3.8,-7.6,60.7,10276,2024-01-25 06:42:25,127.4431315,34.8679386
-3.8,-7.8,60.7,10276,2024-01-25 06:42:26,127.4431315,34.8679386
-3.8,-7.7,60.7,10277,2024-01-25 06:42:26,127.4430469,34.8677981
-3.8,-7.7,60.8,10277,2024-01-25 06:42:27,127.4430469,34.8677981
-3.8,-7.8,60.8,10277,2024-01-25 06:42:27,127.4429677,34.8676556
-3.8,-7.8,60.8,10278,2024-01-25 06:42:28,127.4429677,34.8676556
-3.8,-7.8,60.8,10278,2024-01-25 06:42:28,127.4428963,34.8675109
-3.8,-8.0,60.8,10277,2024-01-25 06:42:29,127.4428963,34.8675109
-3.8,-8.1,60.8,10277,2024-01-25 06:42:29,127.4428299,34.8673657
-3.8,-7.6,60.8,10277,2024-01-25 06:42:30,127.4428299,34.8673657
-3.8,-7.7,60.8,10277,2024-01-25 06:42:30,127.4427715,34.8672192
-3.8,-7.6,60.9,10277,2024-01-25 06:42:31,127.4427715,34.8672192
-3.8,-7.7,60.9,10277,2024-01-25 06:42:31,127.4427153,34.8670686
-3.8,-7.7,60.9,10277,2024-01-25 06:42:32,127.4427153,34.8670686
-3.8,-7.8,60.9,10277,2024-01-25 06:42:32,127.4426631,34.8669126
-3.8,-7.8,60.9,10276,2024-01-25 06:42:33,127.4426631,34.8669126
-3.8,-7.9,60.9,10275,2024-01-25 06:42:33,127.442614,34.8667545
-3.8,-7.8,60.9,10275,2024-01-25 06:42:34,127.442614,34.8667545
-3.8,-7.8,60.9,10275,2024-01-25 06:42:34,127.4425633,34.8665957
-3.8,-7.8,61.0,10274,2024-01-25 06:42:35,127.4425633,34.8665957
-3.8,-7.8,61.0,10274,2024-01-25 06:42:35,127.4425134,34.8664347
-3.8,-7.9,61.0,10273,2024-01-25 06:42:36,127.4425134,34.8664347
